asset_name,license_type,commercial_use,confidence,detection_source,license_file
vits-mms-spa.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/facebook/mms-tts/tree/main/models/nan
vits-mms-fra.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/facebook/mms-tts/tree/main/models/nan
vits-mms-tha.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/facebook/mms-tts/tree/main/models/nan
vits-mms-ukr.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/facebook/mms-tts/tree/main/models/nan
vits-mms-rus.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/facebook/mms-tts/tree/main/models/nan
vits-mms-deu.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/facebook/mms-tts/tree/main/models/nan
vits-piper-fa-haaniye_low.tar.bz2,cc0,yes,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/fa/haaniye_low/LICENSE
vits-mimic3-el_GR-rapunzelina_low.tar.bz2,cc0,yes,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/el_GR/rapunzelina_low/LICENSE
vits-mimic3-ko_KO-kss_low.tar.bz2,cc0,yes,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/ko_KO/kss_low/LICENSE
vits-mimic3-fa-haaniye_low.tar.bz2,cc0,yes,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/fa/haaniye_low/LICENSE
vits-mimic3-hu_HU-diana-majlinger_low.tar.bz2,cc0,yes,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/hu_HU/diana-majlinger_low/LICENSE
vits-mimic3-af_ZA-google-nwu_low.tar.bz2,cc-by-sa-4.0,conditional,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/af_ZA/google-nwu_low/LICENSE
vits-mimic3-pl_PL-m-ailabs_low.tar.bz2,cc0,yes,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/pl_PL/m-ailabs_low/LICENSE
vits-mimic3-gu_IN-cmu-indic_low.tar.bz2,cc0,yes,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/gu_IN/cmu-indic_low/LICENSE
vits-mimic3-ne_NP-ne-google_low.tar.bz2,cc-by-sa-4.0,conditional,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/ne_NP/ne-google_low/LICENSE
vits-mimic3-vi_VN-vais1000_low.tar.bz2,cc-by-4.0,yes,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/vi_VN/vais1000_low/LICENSE
vits-mimic3-fi_FI-harri-tapani-ylilammi_low.tar.bz2,cc0,yes,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/fi_FI/harri-tapani-ylilammi_low/LICENSE
vits-mimic3-bn-multi_low.tar.bz2,cc-by-4.0,yes,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/bn/multi_low/google/LICENSE
vits-mimic3-es_ES-m-ailabs_low.tar.bz2,bsd-3-clause,yes,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/es_ES/m-ailabs_low/LICENSE
vits-mimic3-tn_ZA-google-nwu_low.tar.bz2,cc-by-4.0,yes,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/tn_ZA/google-nwu_low/LICENSE
vits-cantonese-hf-xiaomaiiwn.tar.bz2,no-license,no,high,manual,https://huggingface.co/csukuangfj/vits-cantonese-hf-xiaomaiiwn
vits-zh-aishell3.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/jackyqs/vits-aishell3-175-chinese
vits-icefall-zh-aishell3.tar.bz2,apache-2.0,yes,high,manual,https://www.openslr.org/93/
vits-ljs.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/csukuangfj/vits-ljs
vits-zh-hf-bronya.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/spaces/zomehwh/vits-models-genshin-bh3/tree/main
vits-zh-hf-echo.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/spaces/zomehwh/vits-models-genshin-bh3/tree/main
vits-zh-hf-abyssinvoker.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/spaces/zomehwh/vits-models-genshin-bh3/tree/main
vits-zh-hf-keqing.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/spaces/zomehwh/vits-models-genshin-bh3/tree/main
vits-zh-hf-doom.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/spaces/zomehwh/vits-models-genshin-bh3/tree/main
vits-zh-hf-eula.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/spaces/zomehwh/vits-models-genshin-bh3/tree/main
vits-zh-hf-theresa.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/spaces/zomehwh/vits-models-genshin-bh3/tree/main
vits-zh-hf-zenyatta.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/spaces/zomehwh/vits-models-genshin-bh3/tree/main
vits-zh-hf-fanchen-ZhiHuiLaoZhe_new.tar.bz2,no-license,no,high,manual,https://huggingface.co/spaces/lkz99/tts_model/tree/main
vits-zh-hf-fanchen-unity.tar.bz2,no-license,no,high,manual,https://huggingface.co/spaces/lkz99/tts_model/tree/main
vits-zh-hf-fanchen-C.tar.bz2,no-license,no,high,manual,https://huggingface.co/spaces/lkz99/tts_model/tree/main
vits-zh-hf-fanchen-ZhiHuiLaoZhe.tar.bz2,no-license,no,high,manual,https://huggingface.co/spaces/lkz99/tts_model/tree/main
vits-zh-hf-fanchen-wnj.tar.bz2,no-license,no,high,manual,https://huggingface.co/spaces/lkz99/tts_model/tree/main
sherpa-onnx-vits-zh-ll.tar.bz2,apache-2.0,yes,high,manual,https://github.com/Plachtaa/VITS-fast-fine-tuning
vits-piper-en_GB-southern_english_female_medium.tar.bz2,mit,yes,high,manual,https://github.com/rhasspy/piper
vits-melo-tts-zh_en.tar.bz2,mit,yes,high,manual,https://github.com/myshell-ai/MeloTTS
vits-melo-tts-en.tar.bz2,mit,yes,high,manual,https://github.com/myshell-ai/MeloTTS
vits-piper-nl_BE-rdh-medium.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-nl_BE-rdh-medium
vits-piper-nl_BE-rdh-x_low.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-nl_BE-rdh-x_low
vits-piper-zh_CN-huayan-medium.tar.bz2,no-license,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-zh_CN-huayan-medium
vits-piper-fa_en-rezahedayatfar-ibrahimwalk-medium.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-fa_en-rezahedayatfar-ibrahimwalk-medium
matcha-tts-fa_en-musa.tar.bz2,cc0,yes,high,manual,https://huggingface.co/mah92/Musa-FA_EN-Matcha-TTS-Model
matcha-tts-fa_en-khadijah.tar.bz2,cc0,yes,high,manual,https://huggingface.co/mah92/Khadijah-FA_EN-Matcha-TTS-Model
vits-piper-ka_GE-natia-medium.tar.bz2,gpl-2.0,conditional,medium,manual,https://github.com/Olga-Yakovleva/RHVoice
vits-piper-ka_GE-natia-medium-int8.tar.bz2,gpl-2.0,conditional,high,manual,https://github.com/Olga-Yakovleva/RHVoice
vits-piper-ka_GE-natia-medium-fp16.tar.bz2,gpl-2.0,conditional,high,manual,https://github.com/Olga-Yakovleva/RHVoice
vits-piper-kk_KZ-raya-x_low-fp16.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-kk_KZ-issai-high.tar.bz2,cc-by-4.0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-kk_KZ-issai-high
vits-piper-kk_KZ-issai-high-int8.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-kk_KZ-issai-high
vits-piper-kk_KZ-issai-high-fp16.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-kk_KZ-issai-high
vits-piper-kk_KZ-iseke-x_low.tar.bz2,cc-by-4.0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-kk_KZ-iseke-x_low
vits-piper-kk_KZ-iseke-x_low-int8.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-kk_KZ-iseke-x_low
vits-piper-kk_KZ-iseke-x_low-fp16.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-kk_KZ-iseke-x_low
vits-piper-no_NO-talesyntese-medium.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-no_NO-talesyntese-medium
vits-piper-no_NO-talesyntese-medium-int8.tar.bz2,cc0,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-no_NO-talesyntese-medium
vits-piper-no_NO-talesyntese-medium-fp16.tar.bz2,cc0,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-no_NO-talesyntese-medium
vits-piper-sl_SI-artur-medium.tar.bz2,cc-by-4.0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-sl_SI-artur-medium
vits-piper-sl_SI-artur-medium-int8.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-sl_SI-artur-medium
vits-piper-sl_SI-artur-medium-fp16.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-sl_SI-artur-medium
vits-piper-sk_SK-lili-medium.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-sk_SK-lili-medium
vits-piper-sk_SK-lili-medium-int8.tar.bz2,cc0,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-sk_SK-lili-medium
vits-piper-vi_VN-25hours_single-low.tar.bz2,apache-2.0,yes,medium,huggingface_model_card,https://github.com/TensorSpeech/TensorFlowASR/blob/main/LICENSE
vits-piper-sk_SK-lili-medium-fp16.tar.bz2,cc0,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-sk_SK-lili-medium
vits-piper-vi_VN-25hours_single-low-int8.tar.bz2,apache-2.0,yes,high,manual,https://github.com/TensorSpeech/TensorFlowASR/blob/main/LICENSE
vits-piper-vi_VN-25hours_single-low-fp16.tar.bz2,apache-2.0,yes,high,manual,https://github.com/TensorSpeech/TensorFlowASR/blob/main/LICENSE
vits-piper-ml_IN-meera-medium.tar.bz2,apache-2.0,yes,high,manual,https://www.kaggle.com/code/mpwolke/indic-tts-malayalam-speech-corpus
vits-piper-ml_IN-meera-medium-int8.tar.bz2,apache-2.0,yes,high,manual,https://www.kaggle.com/code/mpwolke/indic-tts-malayalam-speech-corpus
vits-piper-ml_IN-meera-medium-fp16.tar.bz2,apache-2.0,yes,high,manual,https://www.kaggle.com/code/mpwolke/indic-tts-malayalam-speech-corpus
vits-piper-sr_RS-serbski_institut-medium-fp16.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
vits-piper-tr_TR-fettah-medium.tar.bz2,cc0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-tr_TR-fettah-medium
vits-piper-tr_TR-fettah-medium-int8.tar.bz2,cc0,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-tr_TR-fettah-medium
vits-piper-tr_TR-fettah-medium-fp16.tar.bz2,cc0,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-tr_TR-fettah-medium
kokoro-multi-lang-v1_0.tar.bz2,apache-2.0,yes,high,archive_license_file,kokoro-multi-lang-v1_0/LICENSE
kokoro-int8-multi-lang-v1_0.tar.bz2,apache-2.0,yes,high,archive_license_file,kokoro-int8-multi-lang-v1_0/LICENSE
kokoro-multi-lang-v1_1.tar.bz2,apache-2.0,yes,high,archive_license_file,kokoro-multi-lang-v1_1/LICENSE
kokoro-int8-multi-lang-v1_1.tar.bz2,apache-2.0,yes,high,archive_license_file,kokoro-int8-multi-lang-v1_1/LICENSE
vits-piper-en_GB-northern_english_male-medium.tar.bz2,cc-by-sa-4.0,conditional,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_GB-northern_english_male-medium
vits-piper-en_GB-northern_english_male-medium-int8.tar.bz2,cc-by-sa-4.0,conditional,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_GB-northern_english_male-medium
vits-piper-en_GB-northern_english_male-medium-fp16.tar.bz2,cc-by-sa-4.0,conditional,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_GB-northern_english_male-medium
vits-piper-en_GB-jenny_dioco-medium.tar.bz2,mit,yes,high,manual,https://github.com/dioco-group/jenny-tts-dataset
vits-piper-en_GB-jenny_dioco-medium-int8.tar.bz2,mit,yes,high,manual,https://github.com/dioco-group/jenny-tts-dataset
vits-piper-en_US-kristin-medium.tar.bz2,public-domain,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-kristin-medium
vits-piper-en_GB-jenny_dioco-medium-fp16.tar.bz2,mit,yes,high,manual,https://github.com/dioco-group/jenny-tts-dataset
vits-piper-en_US-kristin-medium-int8.tar.bz2,public-domain,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_US-kristin-medium
vits-piper-en_US-kristin-medium-fp16.tar.bz2,public-domain,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_US-kristin-medium
vits-piper-en_GB-alan-medium.tar.bz2,proprietary-restricted,no,medium,huggingface_model_card,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/en_UK/apope_low
vits-piper-en_GB-alan-medium-int8.tar.bz2,proprietary-restricted,no,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/en_UK/apope_low
vits-piper-en_GB-alan-medium-fp16.tar.bz2,proprietary-restricted,no,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/en_UK/apope_low
vits-piper-en_US-amy-low.tar.bz2,proprietary-restricted,no,medium,huggingface_model_card,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/en_UK/apope_low
vits-piper-en_GB-alan-low.tar.bz2,proprietary-restricted,no,medium,huggingface_model_card,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/en_UK/apope_low
vits-piper-en_US-amy-low-int8.tar.bz2,proprietary-restricted,no,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/en_UK/apope_low
vits-piper-en_GB-alan-low-int8.tar.bz2,proprietary-restricted,no,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/en_UK/apope_low
vits-piper-en_US-amy-low-fp16.tar.bz2,proprietary-restricted,no,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/en_UK/apope_low
vits-piper-en_GB-alan-low-fp16.tar.bz2,proprietary-restricted,no,high,manual,https://github.com/MycroftAI/mimic3-voices/blob/master/voices/en_UK/apope_low
vits-piper-en_GB-southern_english_male-medium.tar.bz2,apache-2.0,yes,high,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_GB-southern_english_male-medium
vits-piper-en_GB-southern_english_male-medium-int8.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_GB-southern_english_male-medium
vits-piper-en_GB-cori-medium.tar.bz2,public-domain,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_GB-cori-medium
vits-piper-en_GB-southern_english_male-medium-fp16.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_GB-southern_english_male-medium
vits-piper-en_GB-cori-medium-int8.tar.bz2,public-domain,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_GB-cori-medium
vits-piper-en_US-lessac-high.tar.bz2,research-only,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-lessac-high
vits-piper-en_GB-cori-medium-fp16.tar.bz2,public-domain,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_GB-cori-medium
vits-piper-en_GB-cori-high.tar.bz2,public-domain,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_GB-cori-high
vits-piper-en_US-lessac-high-int8.tar.bz2,research-only,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_US-lessac-high
vits-piper-en_US-lessac-high-fp16.tar.bz2,research-only,no,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_US-lessac-high
vits-piper-en_GB-cori-high-int8.tar.bz2,public-domain,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_GB-cori-high
vits-piper-en_GB-aru-medium.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_GB-aru-medium
vits-piper-en_GB-cori-high-fp16.tar.bz2,public-domain,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_GB-cori-high
vits-piper-en_GB-aru-medium-int8.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_GB-aru-medium
vits-piper-en_US-norman-medium.tar.bz2,public-domain,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-norman-medium
vits-piper-en_GB-aru-medium-fp16.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_GB-aru-medium
vits-piper-en_US-norman-medium-int8.tar.bz2,public-domain,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_US-norman-medium
vits-piper-en_GB-alba-medium.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_GB-alba-medium
vits-piper-en_US-norman-medium-fp16.tar.bz2,public-domain,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-en_US-norman-medium
vits-piper-en_GB-alba-medium-int8.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_GB-alba-medium
vits-piper-en_GB-alba-medium-fp16.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_GB-alba-medium
vits-piper-en_GB-southern_english_female-low.tar.bz2,cc-by-sa-4.0,conditional,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_GB-southern_english_female-low
vits-piper-en_GB-southern_english_female-low-int8.tar.bz2,cc-by-sa-4.0,conditional,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_GB-southern_english_female-low
vits-piper-en_GB-southern_english_female-low-fp16.tar.bz2,cc-by-sa-4.0,conditional,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_GB-southern_english_female-low
vits-piper-en_GB-semaine-medium.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_GB-semaine-medium
vits-piper-en_GB-semaine-medium-int8.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_GB-semaine-medium
vits-piper-en_GB-semaine-medium-fp16.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_GB-semaine-medium
vits-piper-en_US-arctic-medium-int8.tar.bz2,bsd-3-clause,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-arctic-medium
vits-piper-en_US-arctic-medium-fp16.tar.bz2,bsd-3-clause,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-arctic-medium
vits-piper-en_US-glados-high.tar.bz2,unlicense,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-glados-high
vits-piper-en_US-glados-high-int8.tar.bz2,unlicense,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-glados-high
vits-piper-en_US-amy-medium-int8.tar.bz2,cc-by-sa-4.0,conditional,high,manual,https://github.com/MycroftAI/mimic3-voices
vits-piper-en_US-glados-high-fp16.tar.bz2,unlicense,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-glados-high
vits-piper-en_US-amy-medium-fp16.tar.bz2,cc-by-sa-4.0,conditional,high,manual,https://github.com/MycroftAI/mimic3-voices
vits-piper-en_US-ryan-high.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-ryan-high
vits-piper-en_US-ryan-high-int8.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-ryan-high
vits-piper-en_US-ryan-high-fp16.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-ryan-high
vits-piper-en_US-reza_ibrahim-medium.tar.bz2,cc0,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-fa_IR-reza_ibrahim-medium
vits-piper-en_US-l2arctic-medium.tar.bz2,cc-by-nc-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-l2arctic-medium
vits-piper-en_US-reza_ibrahim-medium-int8.tar.bz2,cc0,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-fa_IR-reza_ibrahim-medium
vits-piper-en_US-l2arctic-medium-int8.tar.bz2,cc-by-nc-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-l2arctic-medium
vits-piper-en_US-ryan-low-int8.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-ryan-low
vits-piper-en_US-reza_ibrahim-medium-fp16.tar.bz2,cc0,yes,high,manual,https://huggingface.co/csukuangfj/vits-piper-fa_IR-reza_ibrahim-medium
vits-piper-en_US-l2arctic-medium-fp16.tar.bz2,cc-by-nc-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-l2arctic-medium
vits-piper-en_US-ryan-low-fp16.tar.bz2,cc-by-nc-sa-4.0,no,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_US-ryan-low
vits-piper-en_US-kusal-medium.tar.bz2,apache-2.0,yes,medium,huggingface_model_card,https://github.com/MycroftAI/mimic2
vits-piper-en_US-kusal-medium-int8.tar.bz2,apache-2.0,yes,medium,huggingface_model_card,https://github.com/MycroftAI/mimic2
vits-piper-en_US-kusal-medium-fp16.tar.bz2,apache-2.0,yes,medium,huggingface_model_card,https://github.com/MycroftAI/mimic2
vits-piper-en_GB-vctk-medium.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_GB-vctk-medium
vits-piper-en_GB-vctk-medium-int8.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_GB-vctk-medium
vits-piper-en_GB-vctk-medium-fp16.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/vits-piper-en_GB-vctk-medium
vits-piper-en_GB-southern_english_female-medium.tar.bz2,cc-by-sa-4.0,conditional,high,manual,https://huggingface.co/rhasspy/piper-voices/tree/main
